,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Target
7630,-450.5894,203.01852,58.10643,-20.404758,14.039085,46.765656,26.836308,-6.1253233,3.6449392,24.189566,18.868578,-3.131549,-2.5411086,10.0186,11.581545,-1.522489,-3.089738,4.684636,8.489206,0.57938206,-0.6482844,2.8706946,4.0744085,-1.1192886,-0.24704356,2
7631,-349.8004,169.93474,56.707127,14.466376,12.999419,30.72946,18.659826,7.6048055,7.9721246,17.13393,12.628498,5.250769,1.8323796,7.317736,5.162092,0.85033476,-2.8079443,1.6544846,2.3438141,1.0268618,-1.3957677,0.8439753,-1.2506465,-1.6071205,-2.191746,2
7632,-381.66193,144.44395,26.812809,-8.91343,3.1348865,26.69411,15.341494,0.5609438,-1.381841,7.895516,3.9264748,-3.080118,-3.0668964,5.8970985,5.8177333,0.038716692,-3.3894002,1.7674112,2.3040867,-0.6372462,-3.459214,-1.0249447,-0.9099009,-1.0860062,-2.5919528,2
7633,-451.0199,137.78491,39.900593,-6.4102955,4.1136565,24.354206,12.884023,-5.594286,-5.4302545,10.36057,11.986323,2.605322,-3.04932,3.382418,5.245516,2.663536,0.06676713,4.403199,4.772465,0.9033094,-3.2982614,0.22210464,3.1435776,3.668564,0.8426323,2
7634,-350.1173,74.99204,21.452152,25.736612,0.075428866,4.4760103,5.969683,13.359313,3.3733912,2.7663765,0.14934056,3.8062704,-1.1834264,1.1739188,1.5350629,5.617109,0.60873455,0.41877794,-2.0345542,1.1821342,-2.1532829,-1.0180973,-1.0624354,2.8188632,-1.4869901,2
7635,-359.51703,162.46806,28.03989,-19.121359,1.1069857,32.048912,11.267057,-11.466164,-4.743583,16.812778,12.72032,-2.0485795,-3.744074,6.9368305,5.9285717,-2.4397025,-3.2832818,5.7665577,7.006806,2.3264794,-0.37737957,3.981078,3.9175913,1.1544591,0.7576642,2
7636,-423.31473,146.03992,46.20499,29.47541,14.471274,23.477373,11.662634,5.3970113,1.1486562,7.807445,5.0587845,1.6827725,-3.3266401,-0.9520678,-1.6098517,-1.670553,-3.7262442,-1.6266716,-1.6091824,0.42621818,-2.8690937,-3.7995925,-3.7985978,-0.2324871,-0.88318795,2
7637,-390.07758,97.97739,-0.10983475,7.6819496,3.4339209,19.033081,4.2730374,0.6941194,-4.49315,2.4791238,-3.4396105,-3.3465655,-4.9477267,0.60067344,-3.6782,-3.1784842,-4.1090293,0.7092004,-3.8854275,-3.5060265,-4.411109,0.78174627,-1.851753,-1.3752718,-3.2309442,2
7638,-380.814,193.8011,79.76046,14.8815365,12.461203,30.061018,26.403627,10.9302,9.769011,18.832907,20.185999,7.5956817,-0.31823558,2.2173135,8.052299,3.4187088,-0.5104304,2.0548744,7.9646206,4.211085,-2.1459172,-3.943074,1.5184302,3.5192077,0.67473125,2
7639,-504.10712,97.50586,13.087881,10.902917,9.520365,22.457695,10.756736,7.69501,3.7934797,10.678249,4.4542766,3.0789726,0.23456018,6.6190567,2.402994,0.5698121,-3.371861,1.4048386,-0.80788237,-0.42556065,-3.0605533,-0.14774725,-3.348997,-2.8220816,-3.8841631,2
7640,-359.99548,202.32611,50.015568,-13.802844,8.067889,38.856285,15.588131,-11.4309635,-5.8937087,17.248049,14.696862,0.9248754,-0.73980176,10.413885,7.879915,-1.7509878,-5.371838,1.27196,0.13966422,-4.9855123,-5.8317556,0.32453308,0.26164034,-3.4203377,-5.142598,2
7641,-318.0311,176.97752,30.663979,-21.77605,3.547794,34.152775,13.911407,-9.023624,-2.39996,14.77786,7.7817183,-6.285337,-3.2935019,9.018224,5.2096205,-5.767453,-5.903079,3.4249582,3.7922096,-0.96921426,-1.5219004,3.69216,1.8088835,-3.0008662,-2.5153131,2
7642,-372.67166,227.89754,86.41484,-11.224018,16.948307,51.927437,36.8556,2.800951,10.752989,29.586487,25.75653,2.0987694,-1.6810844,7.915978,12.857949,1.5198773,0.45753613,6.9212356,12.348468,4.507791,-0.42537406,-1.0881536,3.5015006,0.3266238,1.2928517,2
7643,-288.72775,108.84989,43.327232,22.655672,7.8808975,15.611548,13.940867,7.507485,-0.024831478,4.6806498,8.496137,4.8800097,-3.5830925,-3.7589273,1.2365028,2.9672554,-0.029375153,0.31041276,3.3416412,4.6041346,0.31004068,-2.0064285,-0.51878464,2.297117,0.93000394,2
7644,-373.57852,160.47568,29.915045,-10.535651,-3.711895,23.791548,5.08736,-9.667394,-5.8904862,11.367471,6.2970114,-3.4194703,-4.2730036,5.0771003,2.5908532,-4.3600135,-6.0914516,0.83134645,0.6863933,-1.385374,-1.3520641,4.0262265,3.3027945,0.5804391,-0.6719843,2
7645,-268.9298,241.91809,79.66282,-35.25907,0.85848475,42.75581,28.363894,-8.713884,-0.674679,21.041239,19.965921,-1.9604766,-2.8773565,8.945045,13.060666,0.31304896,-0.90553355,6.8198576,12.426972,3.9908676,1.1293325,3.248308,6.342072,1.1487283,1.7837152,2
7646,-409.31473,225.13297,88.95336,-5.504277,10.564914,36.999596,28.85184,0.3637513,5.0254264,19.880337,19.462255,-1.3007287,-4.321252,4.9625945,12.362863,1.562373,-2.4855485,1.4791896,8.244436,1.3880229,-2.8881397,-2.1538515,4.342844,2.2795358,0.51854074,2
7647,-381.9193,129.1374,24.630888,-1.3972923,3.6201746,19.239904,6.838549,-2.3182507,-2.3225086,8.039364,4.2719436,-0.018066185,-1.4307522,4.8258276,0.97453403,-2.540954,-4.8366575,0.21233582,-1.2548239,-1.2862972,-2.1437275,0.92432225,-1.7965479,-2.2170277,-1.566974,2
7648,-423.11728,196.79167,47.90267,-28.027666,9.63155,44.193176,25.752388,-7.219671,1.4417856,20.091492,15.577288,-3.1950614,-1.9371382,8.9531765,9.283829,-1.9996445,-2.5020366,4.905456,6.3945556,-2.3482091,-2.7955399,2.2700167,2.9916217,-2.4143686,-1.2361646,2
7649,-457.04907,161.4883,51.192783,-1.259506,7.29532,28.869862,17.4781,1.3290764,2.1962197,14.115944,10.087987,-0.018575182,-2.1633027,6.057773,6.582156,1.4067749,-1.1051384,2.998073,3.0311656,-0.47337696,-3.2175622,-0.9877249,0.725308,0.60431564,0.21710108,2
7650,-422.12204,115.430145,59.226814,30.623665,8.080177,9.278673,11.130808,11.0957155,7.561315,10.593286,11.71097,6.9643025,-1.8703203,-2.7855763,1.876117,3.888917,-0.6284194,-2.2985861,-0.02994516,0.6149427,-3.024122,-4.0120254,-0.909388,2.5700462,0.15021458,2
7651,-362.15298,266.89365,90.712166,-35.21042,5.8400106,45.961853,27.850685,-13.869585,3.6787338,30.141363,26.163286,-5.2681556,-6.1083555,6.803731,11.457082,-2.9892774,-1.6176096,6.0346227,11.284614,0.89251584,-0.4988201,1.9888853,5.611427,-0.80047774,1.2853216,2
7652,-397.96167,136.21346,41.74988,-0.48642966,10.346793,25.001225,19.88139,10.932286,15.391985,25.937187,21.405031,7.8675647,-0.1397826,4.9518213,6.434472,2.621393,-2.4367483,1.1260415,2.8850827,1.5613834,-1.0772899,1.8162768,2.6909287,1.168113,-2.2008736,2
7653,-347.06595,185.00484,66.54561,-6.2306886,16.900759,44.54369,29.794537,-1.0465606,1.4696115,17.985174,17.597929,-0.81357586,-3.0987618,4.800719,8.216829,-0.72894037,-1.8781812,2.3032203,5.494928,-0.22258183,-0.6570862,1.534257,2.7424903,-1.3118025,-0.26923504,2
7654,-411.39682,191.89525,68.89001,-18.297089,13.979202,39.80031,25.738764,-2.9296668,5.169176,23.435144,19.902222,-0.3002132,-2.2135048,8.999803,11.970225,3.260509,1.7514651,8.015865,9.642656,2.1971514,0.053550005,4.039356,6.252544,2.0954814,1.6302238,2
7655,-401.92245,219.51541,83.43534,-7.4258194,12.639604,37.952442,23.451649,-4.542219,4.6646237,23.23865,21.012283,-0.85933274,-4.706435,4.5095005,10.4557905,1.5826337,0.25663066,5.4005537,9.412399,1.3381398,-1.4535956,0.3297737,3.618806,-0.31748003,0.017020214,2
7656,-370.62607,211.81845,78.4027,-1.1871758,13.062985,35.652054,25.151419,4.045187,8.809743,21.233044,16.334188,-0.5208908,-2.7410314,6.0155625,7.7327166,0.016321983,-1.8238212,4.1270766,7.7813177,4.310507,1.6228062,2.663549,3.4850075,1.7460197,1.7873172,2
7657,-540.2594,231.24521,38.4388,-25.430946,13.13001,48.323414,15.989286,-15.599835,-2.311947,20.652483,9.233183,-8.008953,-2.6091154,12.439474,5.387472,-7.580702,-6.029963,5.5117965,2.7224312,-5.3082705,-4.8775673,2.3093634,0.034462858,-5.734489,-4.2265086,2
7658,-437.29706,149.0013,69.027054,31.740143,21.530323,28.909956,22.300407,11.438474,8.910974,14.632277,12.188036,6.6633797,2.6760066,5.848268,4.951141,2.8334746,-1.1868695,0.833146,1.8756717,2.0577738,-0.8100693,-0.19084935,-0.22778307,1.1259698,-0.49278104,2
7659,-532.37695,207.25284,59.994812,-13.3531275,17.68097,47.407036,23.65485,-11.12533,-4.4461417,15.816087,14.000451,-1.9139975,-1.3632597,8.589547,8.271579,-2.751484,-2.7967267,5.207631,7.7950697,-0.2905876,-3.1833324,0.22862911,2.9524581,-0.43551397,-0.039227337,2
7660,-249.34885,154.18884,75.66229,6.349224,12.235147,27.918707,21.442616,1.101984,4.049306,18.449444,19.308641,3.8305998,-3.0820363,3.539931,8.655002,5.98385,3.2026987,6.4751425,9.189095,6.8618617,1.7380474,2.3025105,6.279468,6.951474,4.224064,2
7661,-466.02075,145.33618,46.388424,7.8467035,12.590813,27.975521,12.938781,-2.51843,0.9718777,14.309618,12.641971,2.5539365,-1.2327106,3.4447439,3.6213212,-0.57904845,-1.7018142,2.7086203,4.879657,1.8830038,-0.98175895,0.18851966,0.592229,0.42425072,0.46753854,2
7662,-437.9222,140.73804,11.219557,-9.5604515,10.911979,34.48858,13.3580265,-1.7270595,1.3178303,14.625431,7.4081984,-2.8138368,-3.4905844,5.5184174,3.3216956,-3.7724519,-5.177354,1.5153843,0.6701297,-3.4833457,-5.2570333,-1.717824,-2.473751,-3.5057957,-2.5516655,2
7663,-541.12976,131.38455,25.776497,15.552929,10.034981,20.625069,5.7063403,-1.2088932,-4.202059,3.8292391,0.43587488,-1.5246713,-5.4759064,-1.1410346,-2.416926,-2.5790489,-4.954115,-0.9514998,-1.8699262,-2.2845087,-5.273375,-2.764654,-2.4654262,0.11247297,-1.717741,2
7664,-371.36856,259.86957,96.32903,-19.973309,16.88346,52.111267,39.312714,0.15004098,9.636154,28.55066,24.831163,-1.1083057,-1.0550451,10.536061,14.684519,2.1965075,2.8675468,8.926658,11.886871,2.2028816,-0.103805885,1.5596536,6.092006,0.2118332,0.12491244,2
7665,-376.54895,114.225494,13.640594,-5.5875278,-2.4511337,18.558214,5.8664937,-2.177301,-2.8874583,8.726305,3.6948254,-0.9417775,-3.384235,3.8628645,1.8100628,0.39070162,-1.0453737,5.007819,2.8909357,1.4904915,-1.5068706,1.7677504,0.038085673,0.86333567,0.2802581,0
7666,-344.1838,155.7308,53.129555,-3.530217,-0.65779716,14.581111,8.143552,-5.5099196,-8.52168,0.23090082,0.16515335,-3.7504008,-3.2726183,3.9425297,3.964632,-0.052041605,-2.9695473,0.6774032,1.6089662,0.9708813,-0.94560224,0.025869057,-0.5165575,-0.5572419,-0.7226902,2
7667,-416.76678,121.51754,-0.8160517,1.8158001,15.173883,35.710583,8.759051,-4.2905693,-1.0671437,13.440546,4.774144,-2.1560516,-5.117683,2.8265078,-2.1491272,-4.6273212,-5.4723163,1.6557642,-2.5219631,-4.4413853,-4.814408,1.640419,-1.9161592,-3.946959,-5.114012,2
7668,-451.0576,225.00179,85.85111,-19.919228,19.83412,52.424004,39.52959,0.9155212,5.7368526,24.275547,25.410889,2.5758705,-0.4701923,10.305126,17.476688,6.2291646,2.984636,7.542507,13.0445175,4.639399,0.30957562,0.9759549,5.9721246,1.9619606,1.1011367,2
7669,-257.85336,158.58942,51.419495,5.9019504,9.753727,35.610973,15.353148,-7.0288153,-6.410876,13.278803,12.558602,1.9968479,-2.2681725,6.9600215,6.527255,1.6141837,-0.53104484,6.5934615,6.7198787,2.4651828,-2.8942626,0.68778574,2.4668021,3.3591304,1.2143365,2
7670,-374.63043,130.61876,5.554183,-29.296259,0.2694185,30.389973,9.587437,-11.061837,-4.9489484,13.464837,5.709744,-5.8596497,-3.1264873,9.457768,3.299845,-5.3075404,-5.2593,4.9584017,3.1023397,-0.1659196,-0.27959892,5.992719,1.517441,-3.2665772,-2.3969896,0
7671,-400.81366,100.42364,1.0723021,4.399649,1.9855748,8.734392,-6.6228333,-6.4501357,-5.880944,3.8344383,-1.8003474,-3.0639794,-4.3047776,2.577678,-2.0638614,-4.2373667,-7.3431077,-1.3918399,-3.7271786,-2.2162647,-3.7616527,-0.32826364,-3.950761,-2.7441752,-3.4700465,0
7672,-433.4209,158.33865,60.55539,-7.42907,4.352896,25.748816,22.97483,4.940703,6.0893297,18.191158,17.935556,1.5788008,-4.880205,2.5240903,9.072621,4.197226,0.33888173,4.1847615,9.082345,4.6064587,-1.0525975,-0.20046513,4.7706003,4.581749,1.5971552,2
7673,-348.24377,226.55463,79.37806,-16.98485,9.534385,42.48241,26.009058,-10.585134,-4.233264,17.735846,19.148169,-0.021053467,-3.3775115,7.4175386,11.648738,1.6569211,-1.0800564,5.8321896,10.260121,2.421964,-2.4250672,-0.08806331,4.4110956,1.4859699,-0.17747085,2
7674,-345.8354,67.94075,19.928638,30.175701,-4.1836777,-7.3633337,-4.0756598,8.81992,-4.12717,-6.6331067,-6.0631495,3.657848,-2.6154082,-3.071675,-4.4783087,2.5212939,-2.3476858,-2.065069,-4.3804164,1.2851379,-2.5176198,-2.031512,-3.5015023,1.757235,-1.9105235,2
7675,-289.57715,180.73485,66.588036,-5.92535,3.012732,25.40969,14.873559,-5.4563937,-2.3390186,12.28097,10.314155,-3.3318312,-7.2143693,1.5203426,5.669714,1.4629735,-1.1188478,2.6886091,4.7747107,1.9063866,-0.517387,1.4976482,3.6355486,2.7206573,0.8226989,2
7676,-403.34436,171.94226,69.115524,12.7359705,4.441892,21.42062,17.097055,9.639514,8.198845,14.52209,9.525549,-0.075569265,-4.695034,-0.19274496,2.0846248,-0.57891387,-2.1787486,0.9583795,3.2636874,2.2298677,-0.066052765,-0.41550848,-0.0045456113,0.3745906,0.09771484,2
7677,-414.96823,152.96858,17.995203,-13.950181,-7.5629797,17.890469,0.874018,-11.386538,-9.547459,5.0915365,0.60561174,-4.95747,-4.105504,5.3282795,2.1497552,-4.793565,-7.379237,-0.65821856,-0.03491901,-0.8929463,-2.39627,0.66541517,-1.3997062,-2.2077086,-1.6837362,2
7678,-390.50928,139.39339,34.450397,13.326979,13.05537,25.271444,8.914985,-3.858056,-5.483939,5.62567,4.6399446,-1.4569541,-4.1753693,-0.008852355,-2.4941342,-5.8919125,-6.011147,-0.47008485,0.20439175,-0.8621511,-3.358113,-2.2296295,-3.0240877,-1.7684392,-2.1889472,2
7679,-397.59348,140.4161,43.835907,16.544506,4.5245123,14.414414,0.6950886,-2.7456214,-0.76763356,9.664229,4.901224,0.31033644,-2.7441132,4.329587,4.272587,1.3019781,-3.9868064,0.185704,1.8512183,2.636947,0.11558042,1.9278377,0.23775329,1.483448,-0.09891568,2
7680,-204.58499,84.52283,35.16234,27.549082,4.02808,10.443941,9.249953,10.052695,1.4167143,5.179487,6.485256,8.49412,0.98576146,1.7947401,2.2480867,6.1200824,2.055219,3.5243893,2.8266125,4.64151,-1.1011517,-0.79069453,0.3025962,4.967426,0.48675543,2
7681,-288.8247,120.9196,34.364742,-2.7794788,-4.7874403,16.311514,8.366271,-0.95994455,-3.0518754,8.504945,4.640152,0.29905877,-4.132905,3.5779378,1.6253238,1.6747628,-1.5821533,2.8923528,0.5292202,1.7291838,-0.7879971,2.8087218,1.3833236,1.8160439,-0.77103686,2
7682,-520.63336,168.05934,34.786373,-12.055671,1.0072551,21.852654,12.538563,-1.5838597,-2.1137965,7.6708302,3.3774393,-5.537966,-5.903185,2.7379742,2.7652113,-1.9755782,-4.127037,1.0340132,1.1438832,-1.2395325,-3.2021449,0.032090735,0.22463879,-0.7699797,-2.4358783,2
7683,-373.96597,88.17472,-8.807565,3.3750572,3.1814992,14.889045,0.2630315,-2.0573554,-4.7351227,3.410668,-1.681318,-1.44735,-5.0659113,1.0780777,-2.3498433,-1.1509781,-4.0522003,1.3442048,-2.4153578,-1.7272499,-5.66656,-2.4426534,-4.379938,-1.7299639,-3.637294,0
7684,-488.45535,138.78976,29.81729,-10.876395,8.752059,28.655272,19.142967,0.54449856,-0.16053672,9.762071,7.8507633,-1.4364691,-3.3400974,3.1346176,4.018907,-0.64111465,-2.307562,1.8406417,2.7800548,0.20777136,-1.6223826,-0.07973479,0.7753755,-0.2197536,0.26622882,2
7685,-441.6794,236.68433,99.05455,-19.984028,10.089966,37.240112,29.178154,-4.1659865,6.7272835,24.887867,22.932285,-1.1170639,-2.5032175,9.005355,14.073688,2.9145844,0.3205988,5.7284203,11.547133,4.685559,0.5195083,1.1877822,6.139903,3.3845139,2.6498606,2
7686,-337.01276,187.68475,44.209454,-14.792301,1.9811753,26.35562,14.21977,-4.859639,-2.766075,11.298802,9.0213995,-1.6815419,-2.5145378,6.1964345,6.026702,-0.47923833,-3.301219,1.045613,0.3547411,-2.593965,-3.9164717,-0.7022196,-1.0951514,-2.9843724,-4.187927,2
7687,-344.27005,76.88091,-1.2011231,12.993438,-3.186392,10.851092,-0.28796846,1.5016088,-5.3317647,2.8698978,0.2526728,4.7384763,-0.0327691,3.1141584,-2.6180365,-0.80972075,-4.444376,0.08423615,-3.0763552,-0.1607004,-3.054061,0.5961565,-2.5320332,0.8896716,-1.4572053,0
7688,-527.7551,123.096886,24.185753,5.8848,7.2607594,21.846134,9.199473,-1.0415756,-1.6960958,10.047477,8.049536,1.7302023,-3.0595903,1.523221,1.6849573,-0.6381058,-3.1196032,0.7255264,0.15899932,-2.5682883,-6.367525,-3.9410143,-1.3542035,0.00077801663,-2.8767376,2
7689,-420.46698,178.41809,69.28078,5.2937045,15.81307,40.716015,26.844276,0.5057195,0.36763677,16.478996,19.43859,5.440358,-0.4984559,4.224194,8.621736,3.5950267,3.500758,8.274259,12.175744,5.906083,0.58895797,1.4151988,5.554415,4.446822,2.3226604,2
7690,-452.97092,125.22885,14.1753235,-12.335318,4.306856,24.906729,11.440058,-2.9685,0.206168,12.396143,6.7565937,-2.8953004,-4.5199757,1.8377011,-1.0221901,-4.7469144,-4.915197,0.39836013,-1.6119766,-4.110077,-4.292342,-0.53994757,-2.6564066,-3.552545,-2.5570543,2
7691,-300.89362,167.47148,24.697989,-14.457204,-1.4654021,20.47257,9.01569,-2.99414,-0.45243135,10.068533,4.45537,-2.1082168,-1.8675314,6.0600576,3.9549773,-1.4196502,-3.483769,1.2807438,-0.37818262,-0.31058744,-0.6844578,1.534927,-0.7079013,-3.8518076,-3.767852,0
7692,-447.76938,211.49896,71.30685,1.3222097,18.79853,47.73823,28.453331,1.8394387,5.892702,24.528126,22.064533,6.6103806,1.8531498,11.829027,13.676925,5.410798,-0.16195257,5.3875136,8.366113,3.5560696,-1.7441819,0.22324207,2.6494977,2.09554,0.32683524,2
7693,-232.5349,179.43958,47.855854,-23.560083,1.8385153,33.767593,24.392836,-0.9468454,1.2850643,15.277286,13.810473,1.5474613,1.9241539,11.750635,11.734039,2.5374207,0.23878938,7.034608,9.278705,4.1764464,-0.58253103,0.9268719,2.8149858,0.9743868,0.6528054,2
7694,-464.10907,134.08018,30.311556,0.36004114,14.197326,32.607784,20.688356,4.0305448,0.23366253,8.728408,7.664286,2.0195107,1.362545,7.0908103,6.5856895,2.5509682,0.1572106,2.3372455,0.7721634,-1.9025357,-2.3321645,1.9379674,2.1813884,0.69223094,-0.77044857,2
7695,-368.72165,167.6226,66.11558,-8.236083,12.93707,34.910095,24.688335,-2.3845208,0.65525055,16.076675,17.223528,1.3398103,-3.0634437,4.136222,7.8200035,1.4057478,-0.821194,3.2834518,6.801704,2.7180312,0.1579669,1.6122104,3.7699556,1.4562383,0.67249256,2
7696,-504.1319,182.64001,25.863409,-7.088615,13.093,39.947132,15.534199,-3.5221052,0.17174694,12.309646,1.7605633,-6.950577,-3.269719,5.9023013,0.40461016,-7.2206774,-5.672174,2.0802538,-1.3307843,-6.2303734,-4.5548925,1.2122258,-2.5799797,-7.2758427,-5.242679,2
7697,-398.43674,127.62398,30.492506,3.2311363,-1.6257305,16.471212,6.095935,-4.17209,-8.422318,3.4331985,3.3255124,0.59078974,-3.4276888,3.493724,4.3050747,1.4965802,-3.4077356,1.8217176,3.6920483,2.5771627,-4.0711603,-2.4100525,1.5492848,5.29259,0.86335725,2
7698,-306.16675,77.05666,35.78813,27.8941,6.812792,6.992981,11.521369,18.228941,11.503047,10.720905,9.162451,9.048897,3.044725,3.991701,4.8839192,5.3023095,-1.578263,-1.7147192,-0.04744062,3.2972035,-0.46105674,-1.8398019,-2.1296585,1.5250083,-0.8366922,2
7699,-385.12097,218.4697,83.36381,-0.7769125,8.778303,28.442429,16.235064,-7.8447523,-2.330375,13.0166645,14.037233,-3.1350245,-6.868827,-0.112796664,6.8554425,0.7098972,-0.2976835,1.9887376,5.8570867,0.4844301,-1.810392,-1.0784122,3.6386397,2.2567062,1.0103232,2
7700,-252.93315,132.8524,48.30919,1.5201858,4.5089126,22.830112,17.257978,4.235428,4.5522156,14.731535,15.734876,4.1056013,0.04233958,4.2705812,8.588387,2.6796067,-0.2027162,2.4065409,7.3016963,4.706741,2.1585763,2.0102563,3.2995124,1.9929128,1.7271596,2
7701,-318.3174,159.15369,33.924282,-14.871618,-7.691102,13.765348,9.232947,-1.2648028,-1.1134969,8.901162,7.2263575,0.57576275,-1.3671163,5.1444635,5.450794,0.98791033,-2.4936905,0.42684308,0.22680409,-0.46025395,-2.5114782,-1.1398842,-0.7449249,-0.8817165,-1.2815729,2
7702,-424.20435,190.40367,67.88208,-13.176491,4.013889,28.329699,23.249763,0.53719383,2.0639787,14.190231,14.231254,2.4105792,1.058622,8.118658,10.137727,3.1507304,0.45140168,4.0340834,6.8405595,2.599308,0.13090621,1.6002944,3.560399,1.6635002,1.0915377,2
7703,-486.72223,131.4016,20.585684,5.1066403,9.811124,26.492268,6.7843866,-3.696898,-4.056538,6.6677666,0.121105365,-3.7927697,-5.171312,2.5427203,-0.31762666,-2.000534,-3.303814,2.5242553,-0.40415615,-2.0270698,-3.496162,0.43567446,-1.6605293,-1.6989449,-2.153528,2
7704,-350.06384,182.93674,59.769474,10.574926,18.879082,38.914448,21.542973,2.4366815,7.5904546,20.983307,15.7455635,0.098160975,-3.908121,1.936843,3.017994,-2.981663,-2.840647,2.676475,4.3072658,-0.38017964,-1.9476411,-0.4264925,-0.15961975,-1.7299232,-0.5254568,2
7705,-377.19385,141.12433,45.1962,11.252365,4.11437,18.181833,7.8060393,-2.665047,-2.514431,7.6586976,7.8183823,2.0648768,-0.556934,2.75333,2.942107,-0.99948335,-2.3400152,0.7645506,3.1116164,2.1690109,-0.13284667,-0.10584168,0.71393406,1.3853226,1.2015184,2
7706,-545.31287,114.20832,6.738261,5.443799,8.71751,22.044697,4.2363877,-4.427185,-7.4946117,3.0348094,0.6940944,0.93321675,-1.4127371,4.7198877,1.3115921,0.2987018,-3.156989,1.5293719,-1.6694869,-2.8374345,-5.9242973,-0.9926574,-1.0655769,0.5734269,-2.732878,2
7707,-295.0869,157.9016,52.44868,1.321305,-3.0607529,18.533926,10.46937,-1.1390136,-0.19005136,12.589787,11.546762,2.864764,-2.7654808,1.7545505,1.9788065,-1.2306079,-3.4241025,1.4846904,3.1908598,1.6724609,-1.4827527,0.8799675,2.1223118,1.7476081,-0.5958894,2
7708,-459.41797,148.52959,49.89653,16.319944,15.940029,25.301722,11.827734,3.261306,7.2710185,17.535347,10.470781,-2.366746,-7.3675456,-1.2242466,1.138011,-1.6587051,-3.5736315,0.08838762,0.96002936,-0.8336716,-2.7229264,-1.2864186,-0.590017,-0.70944613,-1.6348135,2
7709,-324.03098,176.08978,56.857056,-9.25653,3.0836732,23.72403,16.420229,-1.6240453,0.9581975,14.6106415,14.484232,0.9826123,-3.0633817,4.607479,7.773501,2.3431337,-0.6610827,2.8844035,4.112581,0.091775306,-1.9218798,1.2056634,2.5915117,-0.14381947,-2.0360084,2
7710,-259.17194,179.3203,55.270462,-6.838667,11.905672,37.670235,22.27613,-1.7798878,4.2190914,19.383408,14.756626,-2.5402055,-6.5850263,1.6960591,4.0101547,-1.769909,-2.2749507,2.896266,3.531887,-0.8008562,-2.148117,1.2803988,2.7825732,-1.2676069,-2.2547672,2
7711,-391.8864,152.34854,32.05563,-8.304897,5.0221143,30.755713,21.188087,7.450056,7.199495,16.871807,10.713954,2.3238518,0.66785085,7.316196,4.756624,-0.25103787,-1.5794761,3.8382444,2.056844,-1.4951187,-3.3114557,-0.032632858,-0.5275166,-2.4757085,-2.9288898,2
7712,-436.05597,115.37631,8.571618,0.7079699,5.2962155,18.2703,6.447294,3.7131867,4.2090945,10.865557,2.3501213,-1.7750647,-3.2026036,2.3659518,-3.840102,-5.734523,-6.9696074,-1.3750862,-4.6435466,-4.260155,-3.9292974,0.88224083,-3.9848435,-4.7686462,-4.464797,2
7713,-368.14417,197.60796,63.59791,-8.293477,9.352782,28.71117,17.473299,-0.20964536,5.180534,17.040007,11.317816,-0.9932677,-1.8994539,7.186578,6.847834,0.54096186,-1.7878529,3.7053373,3.9042459,0.54063016,-0.9070408,0.8787901,-0.22513592,-1.9301486,-1.2674896,2
7714,-238.50302,193.93112,55.297363,-15.855839,8.885575,31.730751,17.981308,-5.8835545,2.1014872,17.635416,13.286601,-2.449478,-3.389672,6.38551,5.8910117,-1.610738,-3.3881726,2.399003,2.6570022,-1.7300612,-2.9387887,0.7746659,0.90366644,-1.7405521,-2.157746,2
7715,-228.02866,293.9607,101.26437,-43.74237,12.356597,62.08455,35.425278,-16.880732,0.47025892,33.221466,29.056686,-3.998378,-3.6669269,13.541635,16.046387,-0.21689777,1.7831051,13.041286,15.338304,2.4812324,0.3825693,5.4887886,7.941663,-1.0593747,0.3056297,2
7716,-535.68445,173.9811,33.309967,-9.57967,1.5361615,25.864086,11.790691,-4.6628704,-5.0551214,4.5625362,-0.54234314,-6.938042,-5.202313,3.6249428,3.3310742,-2.880097,-5.644206,-2.2916203,-2.9509108,-5.2727113,-5.8315196,-2.9308496,-2.025374,-3.0317385,-3.2938182,2
7717,-401.46643,221.77924,80.78655,-20.479994,4.530026,34.429386,28.157864,-0.89668286,3.785698,18.935888,18.842169,-0.58888423,-2.5359511,6.4626284,11.675569,0.6591009,-1.8623093,2.836828,8.907711,2.8967586,0.10372863,0.599405,4.326209,0.21033792,-0.24437493,2
7718,-434.24924,92.13809,11.881079,14.681476,2.6675515,9.513709,3.0406358,7.903636,3.9880173,7.337856,1.4829528,2.3093069,-1.4405401,1.855314,-1.4673074,-0.006281006,-3.0055075,-0.28639176,-3.5681527,-1.0396997,-2.0871484,0.9305197,-2.7473435,-2.5361,-4.384893,0
7719,-379.80893,140.48535,43.54245,-3.1481194,1.898118,23.67216,18.567123,9.738342,7.1292996,17.108273,12.730692,4.345357,-1.5918578,5.940595,6.0627127,4.140422,-0.22577019,5.8686705,6.2876477,4.9968605,-0.56597245,1.3668715,0.23717052,1.1693764,-0.3121869,2
7720,-148.16344,188.52722,56.093094,-10.853128,6.8768044,37.546955,21.557114,-4.019387,1.2746536,19.700914,17.313725,1.7480487,-0.5443268,8.360485,9.024478,0.23079981,-1.7905676,3.9605145,5.103985,0.5650787,-0.8193032,2.0320876,1.6956036,-1.9288688,-1.0362177,2
